country_code,country_name,year,month,temperature
DE,Germany,2018,4,12.327279925346375
DE,Germany,2018,5,16.06289202167142
DE,Germany,2018,6,17.740211645762127
DE,Germany,2018,7,20.28778008491762
DE,Germany,2018,8,19.903682831794985
DE,Germany,2018,9,15.097138675053914
DE,Germany,2018,10,10.748351612398702
DE,Germany,2018,11,5.214846518635749
DE,Germany,2018,12,3.913141395235735
DE,Germany,2019,1,0.6440092628040625
DE,Germany,2019,2,4.000598200330776
DE,Germany,2019,3,6.591519986429522
DE,Germany,2019,4,9.636358761787415
DE,Germany,2019,5,11.001397686619914
DE,Germany,2019,6,19.80596129099528
DE,Germany,2019,7,18.895572723880893
DE,Germany,2019,8,19.081793169821463
DE,Germany,2019,9,14.067131805419923
DE,Germany,2019,10,10.824692833808161
DE,Germany,2019,11,5.222725999355316
DE,Germany,2019,12,3.7662057520881778
DE,Germany,2020,1,3.5063493919949376
DE,Germany,2020,2,5.314879766825972
DE,Germany,2020,3,5.272961155060799
DE,Germany,2020,4,10.340830953915914
DE,Germany,2020,5,11.912954699608587
DE,Germany,2020,6,16.932382583618164
DE,Germany,2020,7,17.66031342168008
DE,Germany,2020,8,19.968044865515925
DE,Germany,2020,9,14.812741311391195
DE,Germany,2020,10,10.23698051514164
DE,Germany,2020,11,6.226120074590048
DE,Germany,2020,12,3.0896876855422892
DE,Germany,2021,1,0.6359114816352246
DE,Germany,2021,2,1.7102167616997452
DE,Germany,2021,3,4.803207446009883
DE,Germany,2021,4,6.033379098773002
DE,Germany,2021,5,10.750636239205637
DE,Germany,2021,6,18.986631457010905
DE,Germany,2021,7,18.390328837979226
DE,Germany,2021,8,16.39998605174403
DE,Germany,2021,9,15.154889297485353
DE,Germany,2021,10,9.662682763991818
DE,Germany,2021,11,4.944260668754579
DE,Germany,2021,12,2.5619861594130917
DE,Germany,2022,1,2.8184768035407024
DE,Germany,2022,2,4.48014909774065
DE,Germany,2022,3,5.082422681753673
DE,Germany,2022,4,7.748839304844539
DE,Germany,2022,5,14.426176317276493
DE,Germany,2022,6,18.318280283610026
DE,Germany,2022,7,19.09689284909156
DE,Germany,2022,8,20.2108825560539
DE,Germany,2022,9,13.357920773824056
DE,Germany,2022,10,12.507840156555176
DE,Germany,2022,11,6.33938826546073
DE,Germany,2022,12,1.7858140747393323
DK,Denmark,2015,1,3.152705178295653
DK,Denmark,2015,2,1.964912247045764
DK,Denmark,2015,3,4.669518170818206
DK,Denmark,2015,4,6.847004079818727
DK,Denmark,2015,5,9.508548598135672
DK,Denmark,2015,6,12.489391962687174
DK,Denmark,2015,7,15.548419244827762
DK,Denmark,2015,8,17.217468538591937
DK,Denmark,2015,9,13.303424549102782
DK,Denmark,2015,10,9.523787883020216
DK,Denmark,2015,11,7.5494787156581875
DK,Denmark,2015,12,6.727023440022622
DK,Denmark,2016,1,0.27276535236066346
DK,Denmark,2016,2,2.46123668551445
DK,Denmark,2016,3,3.5575646527351865
DK,Denmark,2016,4,6.223255825042725
DK,Denmark,2016,5,12.535012014450565
DK,Denmark,2016,6,16.04653689066569
DK,Denmark,2016,7,16.378127467247747
DK,Denmark,2016,8,15.983271475761168
DK,Denmark,2016,9,16.280932585398357
DK,Denmark,2016,10,8.820524154170867
DK,Denmark,2016,11,4.103969385723273
DK,Denmark,2016,12,4.832496027071629
DK,Denmark,2017,1,1.5810851060575053
DK,Denmark,2017,2,1.7687197785292357
DK,Denmark,2017,3,4.479093876577193
DK,Denmark,2017,4,6.433979495366414
DK,Denmark,2017,5,11.748733366689375
DK,Denmark,2017,6,14.63521728515625
DK,Denmark,2017,7,15.425004220777943
DK,Denmark,2017,8,16.0262418870003
DK,Denmark,2017,9,13.298603216807047
DK,Denmark,2017,10,11.296035858892626
DK,Denmark,2017,11,5.791258009274801
DK,Denmark,2017,12,3.5173193870052213
DK,Denmark,2018,1,2.331701248163177
DK,Denmark,2018,2,-0.34113953209349074
DK,Denmark,2018,3,0.08348883448108588
DK,Denmark,2018,4,8.135683075586956
DK,Denmark,2018,5,14.741365678848759
DK,Denmark,2018,6,16.549211819966633
DK,Denmark,2018,7,18.93358169063445
DK,Denmark,2018,8,17.740964766471617
DK,Denmark,2018,9,14.178599834442139
DK,Denmark,2018,10,10.418565365575976
DK,Denmark,2018,11,5.923649337887763
DK,Denmark,2018,12,4.306933301591104
DK,Denmark,2019,1,2.026439324622193
DK,Denmark,2019,2,4.06121501326561
DK,Denmark,2019,3,5.365307750240449
DK,Denmark,2019,4,7.871791382630666
DK,Denmark,2019,5,9.75617414905179
DK,Denmark,2019,6,15.946953264872233
DK,Denmark,2019,7,16.731807462630734
DK,Denmark,2019,8,17.2747375119117
DK,Denmark,2019,9,13.609977658589681
DK,Denmark,2019,10,9.546187270072199
DK,Denmark,2019,11,5.823611323038737
DK,Denmark,2019,12,4.605900871176874
DK,Denmark,2020,1,5.446132852185157
DK,Denmark,2020,2,4.745360966386466
DK,Denmark,2020,3,4.486066710564398
DK,Denmark,2020,4,7.50846300125122
DK,Denmark,2020,5,9.87619686126709
DK,Denmark,2020,6,16.351097965240477
DK,Denmark,2020,7,14.655302632239557
DK,Denmark,2020,8,18.219889394698605
DK,Denmark,2020,9,13.878893915812174
DK,Denmark,2020,10,10.408486996927568
DK,Denmark,2020,11,7.969799003998438
DK,Denmark,2020,12,4.20761312207868
DK,Denmark,2021,1,0.8485702584918229
DK,Denmark,2021,2,-0.08855544243540152
DK,Denmark,2021,3,3.755312812664817
DK,Denmark,2021,4,5.62032634417216
DK,Denmark,2021,5,9.615983686139506
DK,Denmark,2021,6,15.804044151306153
DK,Denmark,2021,7,18.24837783075148
DK,Denmark,2021,8,15.691275996546592
DK,Denmark,2021,9,14.610676670074463
DK,Denmark,2021,10,10.5769700542573
DK,Denmark,2021,11,7.046859723329544
DK,Denmark,2021,12,1.8396430042001506
DK,Denmark,2022,1,4.27430688902255
DK,Denmark,2022,2,4.014274775981903
DK,Denmark,2022,3,3.7633078425161295
DK,Denmark,2022,4,6.318957126140593
DK,Denmark,2022,5,11.402405615775816
DK,Denmark,2022,6,14.735920588175457
DK,Denmark,2022,7,16.4763029467675
DK,Denmark,2022,8,18.066625318219586
DK,Denmark,2022,9,13.34474900563558
DK,Denmark,2022,10,11.65757134652907
DK,Denmark,2022,11,7.835022992889086
DK,Denmark,2022,12,1.3149622598242376
EE,Estonia,2015,1,-1.3484247347279905
EE,Estonia,2015,2,-0.5763858419211045
EE,Estonia,2015,3,2.4210304206898137
EE,Estonia,2015,4,5.19844735066096
EE,Estonia,2015,5,9.962460640938051
EE,Estonia,2015,6,13.832716369628907
EE,Estonia,2015,7,15.935138363992014
EE,Estonia,2015,8,16.816819806252756
EE,Estonia,2015,9,12.878543535868326
EE,Estonia,2015,10,5.099864088239208
EE,Estonia,2015,11,4.230775048335394
EE,Estonia,2015,12,2.6976079397624537
EE,Estonia,2016,1,-8.661765269694786
EE,Estonia,2016,2,0.43824944568091434
EE,Estonia,2016,3,-0.16870025473256228
EE,Estonia,2016,4,5.368930991490682
EE,Estonia,2016,5,13.331791570109706
EE,Estonia,2016,6,15.593710454305013
EE,Estonia,2016,7,17.744286567934097
EE,Estonia,2016,8,16.052234649658203
EE,Estonia,2016,9,12.67950865427653
EE,Estonia,2016,10,4.444219806501943
EE,Estonia,2016,11,-0.5302212556203214
EE,Estonia,2016,12,0.23643271312598302
EE,Estonia,2017,1,-2.708444563131178
EE,Estonia,2017,2,-2.878524181033884
EE,Estonia,2017,3,1.0250026843240183
EE,Estonia,2017,4,2.9348536680142083
EE,Estonia,2017,5,9.503254098276937
EE,Estonia,2017,6,13.352168655395507
EE,Estonia,2017,7,15.467725723020491
EE,Estonia,2017,8,16.246668261866414
EE,Estonia,2017,9,12.118479665120443
EE,Estonia,2017,10,5.507143830099413
EE,Estonia,2017,11,2.75430904602011
EE,Estonia,2017,12,0.7083603073993038
EE,Estonia,2018,1,-1.9110825215616538
EE,Estonia,2018,2,-7.623240372964315
EE,Estonia,2018,3,-3.589720700296663
EE,Estonia,2018,4,6.021939362088839
EE,Estonia,2018,5,14.530772885968608
EE,Estonia,2018,6,15.071157677968344
EE,Estonia,2018,7,20.033817783478767
EE,Estonia,2018,8,18.114419475678474
EE,Estonia,2018,9,13.937653017044067
EE,Estonia,2018,10,7.253116544215909
EE,Estonia,2018,11,2.9129886299371712
EE,Estonia,2018,12,-1.9898831007942077
EE,Estonia,2019,1,-5.048502870144382
EE,Estonia,2019,2,-0.11962764497314178
EE,Estonia,2019,3,0.9373308333658398
EE,Estonia,2019,4,6.801504104832808
EE,Estonia,2019,5,10.685241260836202
EE,Estonia,2019,6,17.680388323465984
EE,Estonia,2019,7,16.15868140805152
EE,Estonia,2019,8,16.288750463916408
EE,Estonia,2019,9,11.80828580856323
EE,Estonia,2019,10,7.034408125185197
EE,Estonia,2019,11,2.8160025119781498
EE,Estonia,2019,12,2.0922490810194323
EE,Estonia,2020,1,2.6480872534936473
EE,Estonia,2020,2,1.2582873536338066
EE,Estonia,2020,3,2.099415240989577
EE,Estonia,2020,4,4.608347022533417
EE,Estonia,2020,5,9.047383231501424
EE,Estonia,2020,6,17.594447517395018
EE,Estonia,2020,7,16.130305197931104
EE,Estonia,2020,8,16.56500610228508
EE,Estonia,2020,9,13.738862419128418
EE,Estonia,2020,10,9.073185174695906
EE,Estonia,2020,11,4.750495557983717
EE,Estonia,2020,12,-0.032763344626273005
EE,Estonia,2021,1,-3.526479629739638
EE,Estonia,2021,2,-6.468186378479004
EE,Estonia,2021,3,-0.14198034905618198
EE,Estonia,2021,4,4.721389396985371
EE,Estonia,2021,5,10.227894029309672
EE,Estonia,2021,6,18.968136660257976
EE,Estonia,2021,7,21.151702081003496
EE,Estonia,2021,8,15.631799974749166
EE,Estonia,2021,9,10.284436861673992
EE,Estonia,2021,10,8.030975172596593
EE,Estonia,2021,11,2.9188711216052385
EE,Estonia,2021,12,-5.306122081534516
EE,Estonia,2022,1,-2.118566131639865
EE,Estonia,2022,2,-0.6167906694380304
EE,Estonia,2022,3,0.06517719140937277
EE,Estonia,2022,4,3.9482214738925294
EE,Estonia,2022,5,9.683166027069092
EE,Estonia,2022,6,16.8642853418986
EE,Estonia,2022,7,17.765524741142027
EE,Estonia,2022,8,19.44145134956606
EE,Estonia,2022,9,9.673815584182739
EE,Estonia,2022,10,8.305054372356784
EE,Estonia,2022,11,2.1789163003365193
EE,Estonia,2022,12,-3.385735164246251
EL,Greece,2015,1,3.8394751673744563
EL,Greece,2015,2,4.987161314913204
EL,Greece,2015,3,7.141193666765767
EL,Greece,2015,4,10.664789692560833
EL,Greece,2015,5,17.05182687697872
EL,Greece,2015,6,19.462788995107015
EL,Greece,2015,7,24.373695619644657
EL,Greece,2015,8,23.722617733863093
EL,Greece,2015,9,20.124089590708415
EL,Greece,2015,10,14.619238668872464
EL,Greece,2015,11,10.65983379681905
EL,Greece,2015,12,5.67964368866336
EL,Greece,2016,1,2.8018069253622313
EL,Greece,2016,2,9.084579747298669
EL,Greece,2016,3,8.666881407460858
EL,Greece,2016,4,13.965453926722208
EL,Greece,2016,5,14.692129381241337
EL,Greece,2016,6,20.89687515894572
EL,Greece,2016,7,23.363156103318737
EL,Greece,2016,8,22.408740874259703
EL,Greece,2016,9,18.78317314783732
EL,Greece,2016,10,14.716745468877978
EL,Greece,2016,11,9.81551415125529
EL,Greece,2016,12,3.916538133736579
EL,Greece,2017,1,0.23210920465569365
EL,Greece,2017,2,6.253892349345344
EL,Greece,2017,3,10.064434928278768
EL,Greece,2017,4,11.308539247512817
EL,Greece,2017,5,16.063804749519594
EL,Greece,2017,6,21.462462679545084
EL,Greece,2017,7,23.60772680467175
EL,Greece,2017,8,23.695733101137222
EL,Greece,2017,9,19.14741614659627
EL,Greece,2017,10,13.466929220384168
EL,Greece,2017,11,9.435179217656453
EL,Greece,2017,12,5.78227418564981
EL,Greece,2018,1,5.835392144418533
EL,Greece,2018,2,6.748365338026947
EL,Greece,2018,3,9.18791970514482
EL,Greece,2018,4,15.321208604176839
EL,Greece,2018,5,18.769368971547774
EL,Greece,2018,6,21.44830010732015
EL,Greece,2018,7,23.578728275914347
EL,Greece,2018,8,23.4979797486336
EL,Greece,2018,9,19.973595714569093
EL,Greece,2018,10,16.455347061157227
EL,Greece,2018,11,11.136392728487651
EL,Greece,2018,12,5.245510701210268
EL,Greece,2019,1,3.4344165732543313
EL,Greece,2019,2,6.526260507958275
EL,Greece,2019,3,10.13418157639042
EL,Greece,2019,4,12.307373078664144
EL,Greece,2019,5,15.141626234977476
EL,Greece,2019,6,22.02213830947876
EL,Greece,2019,7,23.41904794016192
EL,Greece,2019,8,24.029477580901116
EL,Greece,2019,9,20.669027042388915
EL,Greece,2019,10,17.203711294358776
EL,Greece,2019,11,13.54460636774699
EL,Greece,2019,12,7.4269149889869075
EL,Greece,2020,1,5.170153940877606
EL,Greece,2020,2,7.4264318788873735
EL,Greece,2020,3,9.140751450292525
EL,Greece,2020,4,11.614129837354024
EL,Greece,2020,5,16.765190462912283
EL,Greece,2020,6,19.656481329600016
EL,Greece,2020,7,23.031581509497858
EL,Greece,2020,8,23.922440928797567
EL,Greece,2020,9,21.603639475504558
EL,Greece,2020,10,16.078345114184962
EL,Greece,2020,11,10.667078876495362
EL,Greece,2020,12,9.060931328804262
EL,Greece,2021,1,5.768859682544585
EL,Greece,2021,2,7.241876832076481
EL,Greece,2021,3,6.671397847513999
EL,Greece,2021,4,10.595419120788574
EL,Greece,2021,5,16.795348413528934
EL,Greece,2021,6,20.844930426279703
EL,Greece,2021,7,24.836094887025894
EL,Greece,2021,8,24.845794185515373
EL,Greece,2021,9,19.351656277974445
EL,Greece,2021,10,13.12119210150934
EL,Greece,2021,11,12.084715270996094
EL,Greece,2021,12,6.536343862933497
EL,Greece,2022,1,4.335245830397451
EL,Greece,2022,2,6.39400308898517
EL,Greece,2022,3,5.484979508384581
EL,Greece,2022,4,11.706635014216106
EL,Greece,2022,5,17.06587816053821
EL,Greece,2022,6,21.46188500722249
EL,Greece,2022,7,23.250283579672537
EL,Greece,2022,8,23.502084424418786
EL,Greece,2022,9,19.246053059895832
EL,Greece,2022,10,14.856446727629631
EL,Greece,2022,11,11.425641409556071
EL,Greece,2022,12,9.08725691610767
ES,Spain,2015,1,5.529001212889148
ES,Spain,2015,2,5.588142382247108
ES,Spain,2015,3,10.058054385646697
ES,Spain,2015,4,13.210964012145997
ES,Spain,2015,5,17.567098648317398
ES,Spain,2015,6,21.1342617670695
ES,Spain,2015,7,25.298405185822517
ES,Spain,2015,8,23.00164044287897
ES,Spain,2015,9,18.253061517079672
ES,Spain,2015,10,14.833442626460906
ES,Spain,2015,11,11.103605779012046
ES,Spain,2015,12,8.999332874051985
ES,Spain,2016,1,8.07557329823894
ES,Spain,2016,2,7.595153701716456
ES,Spain,2016,3,8.19341541105701
ES,Spain,2016,4,11.161638816197714
ES,Spain,2016,5,14.694711008379537
ES,Spain,2016,6,20.34021094640096
ES,Spain,2016,7,24.18220538477744
ES,Spain,2016,8,23.886891949561335
ES,Spain,2016,9,20.56489922205607
ES,Spain,2016,10,15.950878327892672
ES,Spain,2016,11,9.303482453028362
ES,Spain,2016,12,7.492588458522673
ES,Spain,2017,1,5.2193556601001365
ES,Spain,2017,2,8.697944351605006
ES,Spain,2017,3,10.702159989264704
ES,Spain,2017,4,13.443429692586264
ES,Spain,2017,5,17.563891779991888
ES,Spain,2017,6,22.8155961672465
ES,Spain,2017,7,23.579307186988093
ES,Spain,2017,8,23.551492629512662
ES,Spain,2017,9,19.04260670344035
ES,Spain,2017,10,17.201096657783754
ES,Spain,2017,11,9.555114944775898
ES,Spain,2017,12,6.134239773596486
ES,Spain,2018,1,6.8160295486450195
ES,Spain,2018,2,5.182290647711073
ES,Spain,2018,3,8.19870744212981
ES,Spain,2018,4,12.155895105997722
ES,Spain,2018,5,14.928224840471822
ES,Spain,2018,6,19.602445888519288
ES,Spain,2018,7,22.794368190150106
ES,Spain,2018,8,24.152795976208104
ES,Spain,2018,9,21.51751600901286
ES,Spain,2018,10,14.408009805986959
ES,Spain,2018,11,9.737606287002563
ES,Spain,2018,12,7.954406645990187
ES,Spain,2019,1,5.650081680667016
ES,Spain,2019,2,8.568243231092179
ES,Spain,2019,3,10.469827821177821
ES,Spain,2019,4,11.257060750325522
ES,Spain,2019,5,15.98220585238549
ES,Spain,2019,6,19.985887813568116
ES,Spain,2019,7,23.838714661136752
ES,Spain,2019,8,23.404562365624212
ES,Spain,2019,9,19.722693761189777
ES,Spain,2019,10,15.644568658644154
ES,Spain,2019,11,9.23939709663391
ES,Spain,2019,12,8.41777716913531
ES,Spain,2020,1,6.543077722672494
ES,Spain,2020,2,10.263916936413995
ES,Spain,2020,3,10.100752353668213
ES,Spain,2020,4,12.81847686767578
ES,Spain,2020,5,17.747861493018366
ES,Spain,2020,6,19.469083658854167
ES,Spain,2020,7,24.646068511470673
ES,Spain,2020,8,23.246399910219253
ES,Spain,2020,9,19.55486453374227
ES,Spain,2020,10,13.433483369888798
ES,Spain,2020,11,11.326219240824381
ES,Spain,2020,12,6.75670430737157
ES,Spain,2021,1,4.973129199397181
ES,Spain,2021,2,9.575124536241804
ES,Spain,2021,3,9.830059466823455
ES,Spain,2021,4,12.018529351552328
ES,Spain,2021,5,15.600838907303348
ES,Spain,2021,6,19.916591517130534
ES,Spain,2021,7,22.813452320714152
ES,Spain,2021,8,23.534515319331998
ES,Spain,2021,9,19.70686372121175
ES,Spain,2021,10,15.389846155720372
ES,Spain,2021,11,8.210955230395
ES,Spain,2021,12,8.41838219857985
ES,Spain,2022,1,6.182021948599046
ES,Spain,2022,2,8.690474782671247
ES,Spain,2022,3,9.294209449521956
ES,Spain,2022,4,11.14270798365275
ES,Spain,2022,5,18.157752344685218
ES,Spain,2022,6,21.853434562683105
ES,Spain,2022,7,25.691824205460087
ES,Spain,2022,8,24.72669115374165
ES,Spain,2022,9,19.766600608825684
ES,Spain,2022,10,17.9265656317434
ES,Spain,2022,11,11.288148800532024
ES,Spain,2022,12,9.496536316410188
FI,Finland,2015,1,-8.704121614896481
FI,Finland,2015,2,-3.8688841110893666
FI,Finland,2015,3,-1.1020134096184087
FI,Finland,2015,4,2.154807843764623
FI,Finland,2015,5,7.308499397770052
FI,Finland,2015,6,11.073925717671711
FI,Finland,2015,7,13.305832216816563
FI,Finland,2015,8,14.495146628349058
FI,Finland,2015,9,10.34661300977071
FI,Finland,2015,10,2.8018760565788514
FI,Finland,2015,11,0.5728285488362113
FI,Finland,2015,12,-3.256829589725502
FI,Finland,2016,1,-14.938108421141102
FI,Finland,2016,2,-4.3493092311867345
FI,Finland,2016,3,-2.544931155539328
FI,Finland,2016,4,2.3381333403289317
FI,Finland,2016,5,10.60645083458193
FI,Finland,2016,6,12.80414719581604
FI,Finland,2016,7,16.513349963772683
FI,Finland,2016,8,13.21193713526572
FI,Finland,2016,9,9.55518487294515
FI,Finland,2016,10,2.513329323261015
FI,Finland,2016,11,-4.08453996727864
FI,Finland,2016,12,-4.923273092796725
FI,Finland,2017,1,-6.710561714826092
FI,Finland,2017,2,-7.550506192658629
FI,Finland,2017,3,-3.0669394905769054
FI,Finland,2017,4,-1.0586798936128616
FI,Finland,2017,5,4.619698286897713
FI,Finland,2017,6,11.135372710227966
FI,Finland,2017,7,14.521515938543505
FI,Finland,2017,8,13.083439073254985
FI,Finland,2017,9,8.411567799250285
FI,Finland,2017,10,2.3798616067055725
FI,Finland,2017,11,-1.6853523592154187
FI,Finland,2017,12,-4.6788416180399155
FI,Finland,2018,1,-7.503714803726442
FI,Finland,2018,2,-12.267753251961299
FI,Finland,2018,3,-8.71447608547826
FI,Finland,2018,4,1.436215957005819
FI,Finland,2018,5,11.345047381616407
FI,Finland,2018,6,12.035709349314372
FI,Finland,2018,7,19.511473747991747
FI,Finland,2018,8,15.034015686281267
FI,Finland,2018,9,9.805798093477886
FI,Finland,2018,10,2.759418333970732
FI,Finland,2018,11,0.49509110053380306
FI,Finland,2018,12,-5.733480809196348
FI,Finland,2019,1,-11.842497844849865
FI,Finland,2019,2,-6.804265767069799
FI,Finland,2019,3,-4.391307294849427
FI,Finland,2019,4,3.2128388772408156
FI,Finland,2019,5,6.997289255742104
FI,Finland,2019,6,13.886802355448404
FI,Finland,2019,7,14.24049626627276
FI,Finland,2019,8,13.429622373273295
FI,Finland,2019,9,8.408741323153176
FI,Finland,2019,10,0.8472527775072276
FI,Finland,2019,11,-3.7228865470116337
FI,Finland,2019,12,-2.84114033052878
FI,Finland,2020,1,-3.9031218107669576
FI,Finland,2020,2,-4.80564773236883
FI,Finland,2020,3,-2.6238729933336864
FI,Finland,2020,4,0.12419386344651362
FI,Finland,2020,5,6.128000009444453
FI,Finland,2020,6,15.975301520029705
FI,Finland,2020,7,14.657713582438808
FI,Finland,2020,8,13.846232445009294
FI,Finland,2020,9,9.68727348645528
FI,Finland,2020,10,4.708801112588374
FI,Finland,2020,11,1.0436564236879349
FI,Finland,2020,12,-2.9936911466140903
FI,Finland,2021,1,-9.689155340194702
FI,Finland,2021,2,-11.960953296295235
FI,Finland,2021,3,-4.054594728254504
FI,Finland,2021,4,1.604374129821857
FI,Finland,2021,5,6.800725001481272
FI,Finland,2021,6,16.42555332183838
FI,Finland,2021,7,18.034678766804355
FI,Finland,2021,8,13.0030728924659
FI,Finland,2021,9,6.843953728675842
FI,Finland,2021,10,4.138356652952009
FI,Finland,2021,11,-3.2907698298494026
FI,Finland,2021,12,-10.006637142550561
FI,Finland,2022,1,-8.160882554707989
FI,Finland,2022,2,-6.979081766945976
FI,Finland,2022,3,-2.7229748466803185
FI,Finland,2022,4,0.5812963415558144
FI,Finland,2022,5,7.334083949906692
FI,Finland,2022,6,14.589285564422607
FI,Finland,2022,7,16.3927061634679
FI,Finland,2022,8,15.599587378963347
FI,Finland,2022,9,7.469283032417297
FI,Finland,2022,10,4.207494719374563
FI,Finland,2022,11,-1.9684419194857283
FI,Finland,2022,12,-6.924151456163775
FR,France,2015,1,4.1547509739475865
FR,France,2015,2,3.3346834124198974
FR,France,2015,3,7.640666869378859
FR,France,2015,4,11.283901071548462
FR,France,2015,5,13.994747561793174
FR,France,2015,6,18.21089719136556
FR,France,2015,7,21.187041344181186
FR,France,2015,8,19.9740962366904
FR,France,2015,9,14.607570521036784
FR,France,2015,10,11.207869314378307
FR,France,2015,11,9.943458386262257
FR,France,2015,12,8.538652420043945
FR,France,2016,1,5.611405932134198
FR,France,2016,2,5.817476410290291
FR,France,2016,3,6.3443500380362225
FR,France,2016,4,9.474800062179565
FR,France,2016,5,13.396750911589592
FR,France,2016,6,17.06872533162435
FR,France,2016,7,19.639313943924442
FR,France,2016,8,20.00396950014176
FR,France,2016,9,18.072816594441733
FR,France,2016,10,11.192350941319619
FR,France,2016,11,7.522110652923584
FR,France,2016,12,4.868096230010833
FR,France,2017,1,1.5890332674307206
FR,France,2017,2,6.858164957591465
FR,France,2017,3,9.626064315918953
FR,France,2017,4,9.798843653996785
FR,France,2017,5,15.0729398727417
FR,France,2017,6,19.555954011281333
FR,France,2017,7,20.051567785201534
FR,France,2017,8,19.866243885409446
FR,France,2017,9,14.716265042622885
FR,France,2017,10,13.505023264115856
FR,France,2017,11,6.757008691628775
FR,France,2017,12,4.410763964898164
FR,France,2018,1,6.950456011679865
FR,France,2018,2,1.8205326423048973
FR,France,2018,3,6.625946817859527
FR,France,2018,4,12.468082125981649
FR,France,2018,5,14.780207664735856
FR,France,2018,6,18.428252696990967
FR,France,2018,7,21.477324578069872
FR,France,2018,8,20.53572747015184
FR,France,2018,9,17.401985104878744
FR,France,2018,10,12.977073223360124
FR,France,2018,11,8.188847700754803
FR,France,2018,12,6.441876011510049
FR,France,2019,1,3.028812210406026
FR,France,2019,2,6.965050335441315
FR,France,2019,3,8.579308079135034
FR,France,2019,4,10.112485996882121
FR,France,2019,5,12.196122169494629
FR,France,2019,6,18.686025301615395
FR,France,2019,7,21.236438074419574
FR,France,2019,8,20.172769761854603
FR,France,2019,9,16.818248780568442
FR,France,2019,10,13.622522415653352
FR,France,2019,11,7.244149820009868
FR,France,2019,12,6.816722000798871
FR,France,2020,1,5.971477447017547
FR,France,2020,2,8.019722412372458
FR,France,2020,3,7.950204172442037
FR,France,2020,4,12.902063337961833
FR,France,2020,5,15.003967069810436
FR,France,2020,6,16.94164425532023
FR,France,2020,7,19.9442993902391
FR,France,2020,8,21.055119237592145
FR,France,2020,9,17.431368128458658
FR,France,2020,10,11.541869871078
FR,France,2020,11,9.442000142733256
FR,France,2020,12,5.591415612928328
FR,France,2021,1,3.4745872044755566
FR,France,2021,2,7.119398955787932
FR,France,2021,3,7.479403288133683
FR,France,2021,4,8.919488056500752
FR,France,2021,5,12.289722657972767
FR,France,2021,6,18.76001221338908
FR,France,2021,7,19.19812577770602
FR,France,2021,8,18.57365571298907
FR,France,2021,9,17.829199504852294
FR,France,2021,10,12.02326190087103
FR,France,2021,11,6.411877059936524
FR,France,2021,12,5.804938798950564
FR,France,2022,1,3.899430644127631
FR,France,2022,2,6.734936765262058
FR,France,2022,3,8.67776236995574
FR,France,2022,4,10.378832157452901
FR,France,2022,5,16.33065700531006
FR,France,2022,6,19.796663665771487
FR,France,2022,7,21.770863809893207
FR,France,2022,8,22.25720719368227
FR,France,2022,9,16.617379029591877
FR,France,2022,10,15.954729726237636
FR,France,2022,11,9.530648549397785
FR,France,2022,12,5.413118816191149
HR,Croatia,2015,1,3.577917236474252
HR,Croatia,2015,2,2.456181988652263
HR,Croatia,2015,3,7.002437714607485
HR,Croatia,2015,4,11.013768577575684
HR,Croatia,2015,5,16.644145288775043
HR,Croatia,2015,6,19.91747366587321
HR,Croatia,2015,7,23.952967182282478
HR,Croatia,2015,8,22.535545533703218
HR,Croatia,2015,9,17.18613074620565
HR,Croatia,2015,10,11.284713437480312
HR,Croatia,2015,11,7.9314152995745335
HR,Croatia,2015,12,3.9332565299926268
HR,Croatia,2016,1,2.523932600213636
HR,Croatia,2016,2,6.85019299901765
HR,Croatia,2016,3,7.135945966166834
HR,Croatia,2016,4,12.504754495620727
HR,Croatia,2016,5,15.07664938895933
HR,Croatia,2016,6,19.92031389872233
HR,Croatia,2016,7,22.641948792242236
HR,Croatia,2016,8,20.306718272547567
HR,Croatia,2016,9,17.56845121383667
HR,Croatia,2016,10,10.550322409599058
HR,Croatia,2016,11,7.348382593194644
HR,Croatia,2016,12,1.4163568356344778
HR,Croatia,2017,1,-3.013064117200913
HR,Croatia,2017,2,5.128520165170942
HR,Croatia,2017,3,9.564375431306901
HR,Croatia,2017,4,11.012264053026836
HR,Croatia,2017,5,16.66753372069328
HR,Croatia,2017,6,21.784433301289877
HR,Croatia,2017,7,23.082698945076235
HR,Croatia,2017,8,23.334180093580677
HR,Croatia,2017,9,15.197941875457763
HR,Croatia,2017,10,11.844510078430176
HR,Croatia,2017,11,7.008087766170502
HR,Croatia,2017,12,3.8742099661800653
HR,Croatia,2018,1,5.272301797905277
HR,Croatia,2018,2,0.16437814065388207
HR,Croatia,2018,3,5.017803230112599
HR,Croatia,2018,4,15.083906332651775
HR,Croatia,2018,5,18.188524061633693
HR,Croatia,2018,6,20.176506265004477
HR,Croatia,2018,7,21.961021361812467
HR,Croatia,2018,8,22.776942068530666
HR,Croatia,2018,9,17.43965082168579
HR,Croatia,2018,10,13.825218477556783
HR,Croatia,2018,11,8.083172552784283
HR,Croatia,2018,12,3.102359360023852
HR,Croatia,2019,1,1.0115304300861976
HR,Croatia,2019,2,5.0911363906094005
HR,Croatia,2019,3,9.068510255505961
HR,Croatia,2019,4,11.704284127553304
HR,Croatia,2019,5,12.795344998759608
HR,Croatia,2019,6,22.607501729329428
HR,Croatia,2019,7,22.282099262360603
