DATAFLOW,LAST UPDATE,freq,unit,indic_nrg,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Luxembourg,2014-08,54.95,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Luxembourg,2014-09,52.90,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Luxembourg,2014-10,154.68,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Luxembourg,2014-11,316.35,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Luxembourg,2014-12,469.10,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Luxembourg,2015-01,501.62,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Luxembourg,2015-02,461.57,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Luxembourg,2015-03,371.62,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Luxembourg,2015-04,243.65,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Luxembourg,2015-05,158.48,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Luxembourg,2015-06,48.10,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Luxembourg,2015-07,17.87,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Luxembourg,2015-08,12.51,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Luxembourg,2015-09,135.87,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Luxembourg,2015-10,268.05,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Luxembourg,2015-11,300.57,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Luxembourg,2015-12,330.79,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Luxembourg,2016-01,471.38,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Luxembourg,2016-02,409.35,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Luxembourg,2016-03,420.98,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Luxembourg,2016-04,295.97,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Luxembourg,2016-05,120.60,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Luxembourg,2016-06,38.61,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Luxembourg,2016-07,18.46,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Luxembourg,2016-08,17.29,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Luxembourg,2016-09,28.01,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Luxembourg,2016-10,270.58,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Luxembourg,2016-11,378.72,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Luxembourg,2016-12,492.63,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Luxembourg,2017-01,598.39,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Luxembourg,2017-02,373.41,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Luxembourg,2017-03,286.22,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Luxembourg,2017-04,293.81,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Luxembourg,2017-05,104.39,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Luxembourg,2017-06,13.61,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Luxembourg,2017-07,13.06,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Luxembourg,2017-08,21.48,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Luxembourg,2017-09,135.66,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Luxembourg,2017-10,185.42,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Luxembourg,2017-11,380.65,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Luxembourg,2017-12,465.52,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Luxembourg,2018-01,407.66,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Luxembourg,2018-02,526.37,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Luxembourg,2018-03,428.78,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Luxembourg,2018-04,162.99,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Luxembourg,2018-05,69.74,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Luxembourg,2018-06,24.08,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Luxembourg,2018-07,0.76,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Luxembourg,2018-08,13.19,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Luxembourg,2018-09,74.87,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Luxembourg,2018-10,182.59,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Luxembourg,2018-11,343.47,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Luxembourg,2018-12,432.28,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Luxembourg,2019-01,523.30,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Luxembourg,2019-02,346.76,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Luxembourg,2019-03,328.96,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Luxembourg,2019-04,227.01,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Luxembourg,2019-05,200.02,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Luxembourg,2019-06,22.27,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Luxembourg,2019-07,7.99,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Luxembourg,2019-08,5.40,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Luxembourg,2019-09,89.59,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Luxembourg,2019-10,201.19,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Luxembourg,2019-11,382.88,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Luxembourg,2019-12,418.23,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Luxembourg,2020-01,436.98,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Luxembourg,2020-02,356.60,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Luxembourg,2020-03,360.18,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Luxembourg,2020-04,164.12,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Luxembourg,2020-05,145.55,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Luxembourg,2020-06,42.99,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Luxembourg,2020-07,15.57,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Luxembourg,2020-08,5.24,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Luxembourg,2020-09,57.99,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Luxembourg,2020-10,229.51,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Luxembourg,2020-11,324.83,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Luxembourg,2020-12,427.71,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Luxembourg,2021-01,518.73,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Luxembourg,2021-02,385.95,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Luxembourg,2021-03,393.76,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Luxembourg,2021-04,353.53,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Luxembourg,2021-05,254.09,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Luxembourg,2021-06,21.36,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Luxembourg,2021-07,7.62,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Luxembourg,2021-08,39.55,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Luxembourg,2021-09,79.97,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Luxembourg,2021-10,261.92,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Luxembourg,2021-11,414.44,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Luxembourg,2021-12,442.60,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Luxembourg,2022-01,495.38,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Luxembourg,2022-02,379.22,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Luxembourg,2022-03,363.18,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Luxembourg,2022-04,290.31,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Luxembourg,2022-05,90.93,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Luxembourg,2022-06,21.29,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Luxembourg,2022-07,2.27,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Luxembourg,2022-08,0.03,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Luxembourg,2022-09,113.56,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Luxembourg,2022-10,136.13,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Luxembourg,2022-11,309.40,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Luxembourg,2022-12,469.49,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Latvia,2010-01,934.69,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Latvia,2010-02,669.48,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Latvia,2010-03,589.21,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Latvia,2010-04,341.40,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Latvia,2010-05,156.78,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Latvia,2010-06,71.37,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Latvia,2010-07,0.00,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Latvia,2010-08,27.49,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Latvia,2010-09,184.21,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Latvia,2010-10,404.71,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Latvia,2010-11,476.19,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Latvia,2010-12,780.45,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Latvia,2011-01,665.59,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Latvia,2011-02,758.62,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Latvia,2011-03,580.62,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Latvia,2011-04,325.48,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Latvia,2011-05,195.37,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Latvia,2011-06,33.26,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Latvia,2011-07,0.03,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Latvia,2011-08,20.61,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Latvia,2011-09,120.97,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Latvia,2011-10,313.00,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Latvia,2011-11,421.07,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Latvia,2011-12,503.30,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Latvia,2012-01,676.83,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Latvia,2012-02,798.12,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Latvia,2012-03,528.25,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Latvia,2012-04,348.34,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Latvia,2012-05,184.18,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Latvia,2012-06,99.40,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Latvia,2012-07,19.74,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Latvia,2012-08,46.06,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Latvia,2012-09,126.74,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Latvia,2012-10,342.10,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Latvia,2012-11,428.56,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Latvia,2012-12,723.70,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Latvia,2013-01,771.56,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Latvia,2013-02,571.78,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Latvia,2013-03,747.70,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Latvia,2013-04,411.42,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Latvia,2013-05,91.18,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Latvia,2013-06,25.50,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Latvia,2013-07,10.26,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Latvia,2013-08,24.16,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Latvia,2013-09,165.74,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Latvia,2013-10,308.19,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Latvia,2013-11,404.18,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Latvia,2013-12,505.12,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Latvia,2014-01,757.90,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Latvia,2014-02,493.91,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Latvia,2014-03,441.81,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Latvia,2014-04,316.86,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Latvia,2014-05,187.89,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Latvia,2014-06,112.56,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Latvia,2014-07,7.29,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Latvia,2014-08,46.18,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Latvia,2014-09,143.26,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Latvia,2014-10,354.77,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Latvia,2014-11,479.53,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Latvia,2014-12,597.89,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Latvia,2015-01,588.78,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Latvia,2015-02,517.44,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Latvia,2015-03,441.33,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Latvia,2015-04,347.34,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Latvia,2015-05,228.72,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Latvia,2015-06,97.87,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Latvia,2015-07,24.89,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Latvia,2015-08,22.78,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Latvia,2015-09,125.94,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Latvia,2015-10,378.71,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Latvia,2015-11,409.52,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Latvia,2015-12,474.07,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Latvia,2016-01,803.15,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Latvia,2016-02,486.67,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Latvia,2016-03,522.33,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Latvia,2016-04,340.52,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Latvia,2016-05,126.81,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Latvia,2016-06,73.21,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Latvia,2016-07,3.59,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Latvia,2016-08,31.60,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Latvia,2016-09,129.06,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Latvia,2016-10,407.76,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Latvia,2016-11,531.79,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Latvia,2016-12,546.32,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Latvia,2017-01,657.70,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Latvia,2017-02,574.53,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Latvia,2017-03,483.70,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Latvia,2017-04,408.31,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Latvia,2017-05,220.37,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Latvia,2017-06,102.79,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Latvia,2017-07,43.25,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Latvia,2017-08,41.00,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Latvia,2017-09,135.56,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Latvia,2017-10,355.08,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Latvia,2017-11,442.69,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Latvia,2017-12,532.40,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Latvia,2018-01,613.90,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Latvia,2018-02,704.81,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Latvia,2018-03,632.53,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Latvia,2018-04,289.10,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Latvia,2018-05,75.03,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Latvia,2018-06,58.31,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Latvia,2018-07,18.75,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Latvia,2018-08,12.21,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Latvia,2018-09,93.96,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Latvia,2018-10,298.62,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Latvia,2018-11,460.30,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Latvia,2018-12,604.67,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Latvia,2019-01,695.71,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Latvia,2019-02,483.99,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Latvia,2019-03,483.52,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Latvia,2019-04,301.62,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Latvia,2019-05,194.64,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Latvia,2019-06,15.71,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Latvia,2019-07,61.78,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Latvia,2019-08,28.26,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Latvia,2019-09,156.03,
